order_id,customer_id,product_id,order_date,quantity,total_price
7673,6876,123,2023-11-16 16:00:00,1,1945.36
7674,7851,101,2023-11-16 17:00:00,3,1559.28
7675,2281,102,2023-11-16 18:00:00,3,2186.19
7676,6619,118,2023-11-16 19:00:00,3,3942.66
7677,5546,106,2023-11-16 20:00:00,2,538.62
7678,3204,128,2023-11-16 21:00:00,3,4144.89
7679,2152,117,2023-11-16 22:00:00,1,1160.57
7680,1241,115,2023-11-16 23:00:00,3,2255.25
7681,9322,109,2023-11-17 00:00:00,4,2689.32
7682,9146,120,2023-11-17 01:00:00,1,308.64
7683,3358,120,2023-11-17 02:00:00,4,1234.56
7684,7172,134,2023-11-17 03:00:00,2,2231.22
7685,5479,128,2023-11-17 04:00:00,3,4144.89
7686,7478,109,2023-11-17 05:00:00,4,2689.32
7687,2564,131,2023-11-17 06:00:00,3,5039.79
7688,311,110,2023-11-17 07:00:00,4,7873.84
7689,6076,132,2023-11-17 08:00:00,4,1594.48
7690,7620,145,2023-11-17 09:00:00,4,4330.76
7691,6067,114,2023-11-17 10:00:00,3,4246.5599999999995
7692,4136,103,2023-11-17 11:00:00,1,1228.88
7693,2148,118,2023-11-17 12:00:00,1,1314.22
7694,3132,103,2023-11-17 13:00:00,4,4915.52
7695,7078,135,2023-11-17 14:00:00,3,2915.2799999999997
7696,1484,129,2023-11-17 15:00:00,3,1847.6399999999999
7697,8456,139,2023-11-17 16:00:00,2,320.34
7698,8615,138,2023-11-17 17:00:00,4,5793.92
7699,6989,145,2023-11-17 18:00:00,3,3248.07
7700,6020,109,2023-11-17 19:00:00,1,672.33
7701,1252,123,2023-11-17 20:00:00,2,3890.72
7702,3146,114,2023-11-17 21:00:00,4,5662.08
7703,8124,147,2023-11-17 22:00:00,3,1931.31
7704,4145,117,2023-11-17 23:00:00,4,4642.28
7705,5728,117,2023-11-18 00:00:00,2,2321.14
7706,4887,114,2023-11-18 01:00:00,2,2831.04
7707,6823,111,2023-11-18 02:00:00,4,1906.24
7708,2726,138,2023-11-18 03:00:00,3,4345.4400000000005
7709,3304,119,2023-11-18 04:00:00,3,4564.53
7710,9692,112,2023-11-18 05:00:00,4,4257.32
7711,324,119,2023-11-18 06:00:00,3,4564.53
7712,9333,110,2023-11-18 07:00:00,4,7873.84
7713,1666,122,2023-11-18 08:00:00,1,1159.68
7714,5104,132,2023-11-18 09:00:00,1,398.62
7715,7130,111,2023-11-18 10:00:00,1,476.56
7716,8024,120,2023-11-18 11:00:00,2,617.28
7717,6581,116,2023-11-18 12:00:00,2,1556.56
7718,8652,121,2023-11-18 13:00:00,3,5198.5199999999995
7719,3277,138,2023-11-18 14:00:00,4,5793.92
7720,8551,135,2023-11-18 15:00:00,4,3887.04
7721,966,139,2023-11-18 16:00:00,1,160.17
7722,3863,137,2023-11-18 17:00:00,4,5552.4
7723,5115,119,2023-11-18 18:00:00,1,1521.51
7724,4438,120,2023-11-18 19:00:00,3,925.92
7725,7055,101,2023-11-18 20:00:00,4,2079.04
7726,4262,142,2023-11-18 21:00:00,3,3541.59
7727,6805,138,2023-11-18 22:00:00,3,4345.4400000000005
7728,521,111,2023-11-18 23:00:00,3,1429.68
7729,46,124,2023-11-19 00:00:00,3,5284.0199999999995
7730,549,125,2023-11-19 01:00:00,2,1902.64
7731,1637,113,2023-11-19 02:00:00,1,236.28
7732,8361,145,2023-11-19 03:00:00,1,1082.69
7733,7972,138,2023-11-19 04:00:00,1,1448.48
7734,202,122,2023-11-19 05:00:00,4,4638.72
7735,9881,126,2023-11-19 06:00:00,4,2954.4
7736,3438,113,2023-11-19 07:00:00,4,945.12
7737,3782,138,2023-11-19 08:00:00,4,5793.92
7738,7205,117,2023-11-19 09:00:00,3,3481.71
7739,3602,146,2023-11-19 10:00:00,1,1731.4
7740,2024,129,2023-11-19 11:00:00,4,2463.52
7741,96,108,2023-11-19 12:00:00,2,655.28
7742,3071,135,2023-11-19 13:00:00,3,2915.2799999999997
7743,6881,113,2023-11-19 14:00:00,1,236.28
7744,5684,133,2023-11-19 15:00:00,3,4383.03
7745,4603,102,2023-11-19 16:00:00,1,728.73
7746,7540,125,2023-11-19 17:00:00,1,951.32
7747,1815,143,2023-11-19 18:00:00,2,2251.22
7748,5843,120,2023-11-19 19:00:00,2,617.28
7749,6433,116,2023-11-19 20:00:00,3,2334.84
7750,6241,150,2023-11-19 21:00:00,4,4556.16
7751,6291,130,2023-11-19 22:00:00,3,4496.01
7752,459,120,2023-11-19 23:00:00,3,925.92
7753,3187,117,2023-11-20 00:00:00,3,3481.71
7754,9668,131,2023-11-20 01:00:00,1,1679.93
7755,4532,124,2023-11-20 02:00:00,2,3522.68
7756,9836,144,2023-11-20 03:00:00,3,2524.59
7757,7770,102,2023-11-20 04:00:00,2,1457.46
7758,1944,133,2023-11-20 05:00:00,1,1461.01
7759,1651,104,2023-11-20 06:00:00,2,1652.92
7760,7086,134,2023-11-20 07:00:00,2,2231.22
7761,9686,137,2023-11-20 08:00:00,1,1388.1
7762,70,139,2023-11-20 09:00:00,4,640.68
7763,2004,116,2023-11-20 10:00:00,4,3113.12
7764,879,149,2023-11-20 11:00:00,4,5665.56
7765,9323,136,2023-11-20 12:00:00,1,437.36
7766,145,146,2023-11-20 13:00:00,1,1731.4
7767,3659,148,2023-11-20 14:00:00,2,2838.8
7768,599,125,2023-11-20 15:00:00,1,951.32
7769,3854,129,2023-11-20 16:00:00,2,1231.76
7770,4177,113,2023-11-20 17:00:00,1,236.28
7771,5356,111,2023-11-20 18:00:00,2,953.12
7772,2862,119,2023-11-20 19:00:00,2,3043.02
7773,4748,117,2023-11-20 20:00:00,4,4642.28
7774,3284,107,2023-11-20 21:00:00,4,6804.48
7775,9073,114,2023-11-20 22:00:00,3,4246.5599999999995
7776,8537,127,2023-11-20 23:00:00,2,2383.8
7777,8260,148,2023-11-21 00:00:00,2,2838.8
7778,984,125,2023-11-21 01:00:00,4,3805.28
7779,2263,121,2023-11-21 02:00:00,3,5198.5199999999995
7780,8564,102,2023-11-21 03:00:00,2,1457.46
7781,4685,132,2023-11-21 04:00:00,4,1594.48
7782,4919,104,2023-11-21 05:00:00,1,826.46
7783,6657,133,2023-11-21 06:00:00,3,4383.03
7784,845,146,2023-11-21 07:00:00,2,3462.8
7785,85,120,2023-11-21 08:00:00,1,308.64
7786,1439,119,2023-11-21 09:00:00,1,1521.51
7787,3780,133,2023-11-21 10:00:00,4,5844.04
7788,8594,116,2023-11-21 11:00:00,4,3113.12
7789,2545,139,2023-11-21 12:00:00,2,320.34
7790,347,125,2023-11-21 13:00:00,2,1902.64
7791,4244,125,2023-11-21 14:00:00,3,2853.96
7792,756,149,2023-11-21 15:00:00,2,2832.78
7793,9370,139,2023-11-21 16:00:00,2,320.34
7794,3810,134,2023-11-21 17:00:00,3,3346.83
7795,9014,112,2023-11-21 18:00:00,3,3192.99
7796,9001,130,2023-11-21 19:00:00,1,1498.67
7797,9726,127,2023-11-21 20:00:00,1,1191.9
7798,7490,134,2023-11-21 21:00:00,4,4462.44
7799,6560,106,2023-11-21 22:00:00,4,1077.24
7800,6684,141,2023-11-21 23:00:00,2,1962.16
7801,7835,125,2023-11-22 00:00:00,3,2853.96
7802,947,124,2023-11-22 01:00:00,3,5284.0199999999995
7803,4049,134,2023-11-22 02:00:00,3,3346.83
7804,7771,107,2023-11-22 03:00:00,4,6804.48
7805,1024,102,2023-11-22 04:00:00,1,728.73
7806,6764,108,2023-11-22 05:00:00,1,327.64
7807,174,121,2023-11-22 06:00:00,4,6931.36
7808,6202,102,2023-11-22 07:00:00,1,728.73
7809,229,119,2023-11-22 08:00:00,2,3043.02
7810,7560,103,2023-11-22 09:00:00,2,2457.76
7811,4498,140,2023-11-22 10:00:00,3,1247.91
7812,3219,134,2023-11-22 11:00:00,1,1115.61
7813,6776,137,2023-11-22 12:00:00,2,2776.2
7814,8192,102,2023-11-22 13:00:00,4,2914.92
7815,2666,102,2023-11-22 14:00:00,3,2186.19
7816,6754,144,2023-11-22 15:00:00,3,2524.59
7817,6127,140,2023-11-22 16:00:00,4,1663.88
7818,5548,120,2023-11-22 17:00:00,1,308.64
7819,1613,116,2023-11-22 18:00:00,4,3113.12
7820,4840,122,2023-11-22 19:00:00,3,3479.04
7821,2432,101,2023-11-22 20:00:00,2,1039.52
7822,2245,116,2023-11-22 21:00:00,4,3113.12
7823,6015,144,2023-11-22 22:00:00,2,1683.06
7824,2431,102,2023-11-22 23:00:00,3,2186.19
7825,1422,126,2023-11-23 00:00:00,4,2954.4
7826,239,128,2023-11-23 01:00:00,4,5526.52
7827,4506,113,2023-11-23 02:00:00,1,236.28
7828,9871,101,2023-11-23 03:00:00,2,1039.52
7829,2081,124,2023-11-23 04:00:00,4,7045.36
7830,9619,135,2023-11-23 05:00:00,1,971.76
7831,4945,114,2023-11-23 06:00:00,1,1415.52
7832,7146,138,2023-11-23 07:00:00,2,2896.96
7833,9401,127,2023-11-23 08:00:00,1,1191.9
7834,6627,120,2023-11-23 09:00:00,1,308.64
7835,7286,131,2023-11-23 10:00:00,1,1679.93
7836,4549,128,2023-11-23 11:00:00,1,1381.63
7837,2971,132,2023-11-23 12:00:00,2,797.24
7838,5966,112,2023-11-23 13:00:00,2,2128.66
7839,3989,150,2023-11-23 14:00:00,4,4556.16
7840,5575,136,2023-11-23 15:00:00,4,1749.44
7841,2073,137,2023-11-23 16:00:00,1,1388.1
7842,1748,150,2023-11-23 17:00:00,4,4556.16
7843,7818,141,2023-11-23 18:00:00,3,2943.2400000000002
7844,6044,107,2023-11-23 19:00:00,2,3402.24
7845,3289,102,2023-11-23 20:00:00,1,728.73
7846,8094,114,2023-11-23 21:00:00,1,1415.52
7847,9770,140,2023-11-23 22:00:00,4,1663.88
7848,1097,136,2023-11-23 23:00:00,3,1312.08
7849,1834,135,2023-11-24 00:00:00,3,2915.2799999999997
7850,2339,115,2023-11-24 01:00:00,4,3007.0
7851,2731,144,2023-11-24 02:00:00,3,2524.59
7852,6554,114,2023-11-24 03:00:00,1,1415.52
7853,5715,123,2023-11-24 04:00:00,3,5836.08
7854,5438,147,2023-11-24 05:00:00,2,1287.54
7855,1011,129,2023-11-24 06:00:00,1,615.88
7856,4697,130,2023-11-24 07:00:00,3,4496.01
7857,2764,147,2023-11-24 08:00:00,4,2575.08
7858,4384,146,2023-11-24 09:00:00,4,6925.6
7859,2761,132,2023-11-24 10:00:00,4,1594.48
7860,2970,115,2023-11-24 11:00:00,1,751.75
7861,3752,126,2023-11-24 12:00:00,3,2215.8
7862,3175,116,2023-11-24 13:00:00,2,1556.56
7863,5701,147,2023-11-24 14:00:00,1,643.77
7864,9624,147,2023-11-24 15:00:00,2,1287.54
7865,8931,124,2023-11-24 16:00:00,2,3522.68
7866,4972,137,2023-11-24 17:00:00,2,2776.2
7867,1818,134,2023-11-24 18:00:00,1,1115.61
7868,7684,112,2023-11-24 19:00:00,3,3192.99
7869,7251,131,2023-11-24 20:00:00,2,3359.86
7870,4370,129,2023-11-24 21:00:00,2,1231.76
7871,2174,111,2023-11-24 22:00:00,4,1906.24
7872,8230,112,2023-11-24 23:00:00,2,2128.66
7873,2031,102,2023-11-25 00:00:00,1,728.73
7874,7989,150,2023-11-25 01:00:00,4,4556.16
7875,2003,108,2023-11-25 02:00:00,3,982.92
7876,7193,149,2023-11-25 03:00:00,1,1416.39
7877,7412,119,2023-11-25 04:00:00,2,3043.02
7878,481,138,2023-11-25 05:00:00,3,4345.4400000000005
7879,7372,136,2023-11-25 06:00:00,1,437.36
7880,2968,121,2023-11-25 07:00:00,1,1732.84
7881,9001,114,2023-11-25 08:00:00,4,5662.08
7882,3268,113,2023-11-25 09:00:00,3,708.84
7883,3759,144,2023-11-25 10:00:00,3,2524.59
7884,4587,140,2023-11-25 11:00:00,4,1663.88
7885,5797,127,2023-11-25 12:00:00,2,2383.8
7886,7230,132,2023-11-25 13:00:00,4,1594.48
7887,8546,142,2023-11-25 14:00:00,2,2361.06
7888,9203,136,2023-11-25 15:00:00,2,874.72
7889,1317,148,2023-11-25 16:00:00,2,2838.8
7890,1285,131,2023-11-25 17:00:00,4,6719.72
7891,900,138,2023-11-25 18:00:00,1,1448.48
7892,913,121,2023-11-25 19:00:00,3,5198.5199999999995
7893,7726,109,2023-11-25 20:00:00,4,2689.32
7894,3672,112,2023-11-25 21:00:00,1,1064.33
7895,8845,141,2023-11-25 22:00:00,4,3924.32
7896,5801,122,2023-11-25 23:00:00,1,1159.68
7897,1241,115,2023-11-26 00:00:00,3,2255.25
7898,1368,127,2023-11-26 01:00:00,4,4767.6
7899,6415,137,2023-11-26 02:00:00,3,4164.299999999999
7900,8021,105,2023-11-26 03:00:00,3,4171.92
7901,1345,139,2023-11-26 04:00:00,1,160.17
7902,6120,127,2023-11-26 05:00:00,4,4767.6
7903,6692,124,2023-11-26 06:00:00,1,1761.34
7904,3404,138,2023-11-26 07:00:00,1,1448.48
7905,6097,131,2023-11-26 08:00:00,2,3359.86
7906,4794,126,2023-11-26 09:00:00,2,1477.2
7907,5401,101,2023-11-26 10:00:00,3,1559.28
7908,1238,133,2023-11-26 11:00:00,3,4383.03
7909,9096,111,2023-11-26 12:00:00,2,953.12
7910,9580,113,2023-11-26 13:00:00,2,472.56
7911,1560,117,2023-11-26 14:00:00,2,2321.14
7912,1258,145,2023-11-26 15:00:00,2,2165.38
7913,1400,124,2023-11-26 16:00:00,2,3522.68
7914,6725,134,2023-11-26 17:00:00,4,4462.44
7915,1682,103,2023-11-26 18:00:00,2,2457.76
7916,3829,138,2023-11-26 19:00:00,4,5793.92
7917,7602,107,2023-11-26 20:00:00,3,5103.36
7918,1135,128,2023-11-26 21:00:00,1,1381.63
7919,6681,108,2023-11-26 22:00:00,3,982.92
7920,9255,123,2023-11-26 23:00:00,3,5836.08
7921,6430,136,2023-11-27 00:00:00,4,1749.44
7922,3515,116,2023-11-27 01:00:00,1,778.28
7923,6242,144,2023-11-27 02:00:00,2,1683.06
7924,7499,140,2023-11-27 03:00:00,3,1247.91
7925,3419,133,2023-11-27 04:00:00,2,2922.02
7926,2006,108,2023-11-27 05:00:00,4,1310.56
7927,4656,142,2023-11-27 06:00:00,1,1180.53
7928,3443,114,2023-11-27 07:00:00,4,5662.08
7929,368,127,2023-11-27 08:00:00,1,1191.9
7930,1109,119,2023-11-27 09:00:00,2,3043.02
7931,3750,111,2023-11-27 10:00:00,1,476.56
7932,4065,110,2023-11-27 11:00:00,1,1968.46
7933,9913,127,2023-11-27 12:00:00,1,1191.9
7934,4955,104,2023-11-27 13:00:00,2,1652.92
7935,2721,111,2023-11-27 14:00:00,2,953.12
7936,9738,107,2023-11-27 15:00:00,3,5103.36
7937,9718,108,2023-11-27 16:00:00,2,655.28
7938,1620,101,2023-11-27 17:00:00,2,1039.52
7939,7347,108,2023-11-27 18:00:00,2,655.28
7940,728,105,2023-11-27 19:00:00,3,4171.92
7941,8962,147,2023-11-27 20:00:00,3,1931.31
7942,4441,103,2023-11-27 21:00:00,1,1228.88
7943,9049,120,2023-11-27 22:00:00,3,925.92
7944,306,119,2023-11-27 23:00:00,2,3043.02
7945,8381,133,2023-11-28 00:00:00,1,1461.01
7946,7052,135,2023-11-28 01:00:00,1,971.76
7947,5004,136,2023-11-28 02:00:00,1,437.36
7948,2975,117,2023-11-28 03:00:00,2,2321.14
7949,1575,122,2023-11-28 04:00:00,2,2319.36
7950,3440,148,2023-11-28 05:00:00,1,1419.4
7951,1598,125,2023-11-28 06:00:00,3,2853.96
7952,6028,138,2023-11-28 07:00:00,2,2896.96
7953,235,113,2023-11-28 08:00:00,4,945.12
7954,5476,136,2023-11-28 09:00:00,4,1749.44
7955,4071,131,2023-11-28 10:00:00,1,1679.93
7956,2042,137,2023-11-28 11:00:00,2,2776.2
7957,6096,128,2023-11-28 12:00:00,1,1381.63
7958,1217,126,2023-11-28 13:00:00,4,2954.4
7959,1684,136,2023-11-28 14:00:00,4,1749.44
7960,3578,140,2023-11-28 15:00:00,2,831.94
7961,4436,134,2023-11-28 16:00:00,1,1115.61
7962,1504,122,2023-11-28 17:00:00,4,4638.72
7963,4049,137,2023-11-28 18:00:00,3,4164.299999999999
7964,2547,136,2023-11-28 19:00:00,1,437.36
7965,2780,102,2023-11-28 20:00:00,3,2186.19
7966,62,128,2023-11-28 21:00:00,1,1381.63
7967,694,107,2023-11-28 22:00:00,1,1701.12
7968,1420,144,2023-11-28 23:00:00,3,2524.59
7969,5662,144,2023-11-29 00:00:00,1,841.53
7970,1232,132,2023-11-29 01:00:00,2,797.24
7971,3135,102,2023-11-29 02:00:00,4,2914.92
7972,1084,124,2023-11-29 03:00:00,2,3522.68
7973,8561,135,2023-11-29 04:00:00,1,971.76
7974,9967,105,2023-11-29 05:00:00,1,1390.64
7975,345,102,2023-11-29 06:00:00,4,2914.92
7976,3481,138,2023-11-29 07:00:00,2,2896.96
7977,1208,121,2023-11-29 08:00:00,1,1732.84
7978,8881,118,2023-11-29 09:00:00,3,3942.66
7979,4778,110,2023-11-29 10:00:00,1,1968.46
7980,2864,117,2023-11-29 11:00:00,1,1160.57
7981,2275,109,2023-11-29 12:00:00,1,672.33
7982,3086,105,2023-11-29 13:00:00,4,5562.56
7983,33,109,2023-11-29 14:00:00,4,2689.32
7984,6763,109,2023-11-29 15:00:00,1,672.33
7985,9607,119,2023-11-29 16:00:00,4,6086.04
7986,450,131,2023-11-29 17:00:00,2,3359.86
7987,3278,106,2023-11-29 18:00:00,1,269.31
7988,3850,112,2023-11-29 19:00:00,4,4257.32
7989,7302,149,2023-11-29 20:00:00,1,1416.39
7990,8381,134,2023-11-29 21:00:00,3,3346.83
7991,7506,135,2023-11-29 22:00:00,4,3887.04
7992,9811,109,2023-11-29 23:00:00,4,2689.32
7993,1143,113,2023-11-30 00:00:00,2,472.56
7994,6785,118,2023-11-30 01:00:00,1,1314.22
7995,7304,115,2023-11-30 02:00:00,1,751.75
7996,8332,112,2023-11-30 03:00:00,3,3192.99
7997,6013,138,2023-11-30 04:00:00,4,5793.92
7998,6632,125,2023-11-30 05:00:00,1,951.32
7999,7491,137,2023-11-30 06:00:00,1,1388.1
8000,5820,135,2023-11-30 07:00:00,1,971.76
8001,3626,141,2023-11-30 08:00:00,1,981.08
8002,3424,118,2023-11-30 09:00:00,3,3942.66
8003,724,133,2023-11-30 10:00:00,3,4383.03
8004,8439,132,2023-11-30 11:00:00,4,1594.48
8005,9681,144,2023-11-30 12:00:00,3,2524.59
8006,7386,101,2023-11-30 13:00:00,3,1559.28
8007,4661,145,2023-11-30 14:00:00,3,3248.07
8008,6275,111,2023-11-30 15:00:00,2,953.12
8009,1893,112,2023-11-30 16:00:00,1,1064.33
8010,135,120,2023-11-30 17:00:00,4,1234.56
8011,6121,136,2023-11-30 18:00:00,3,1312.08
8012,6392,150,2023-11-30 19:00:00,4,4556.16
8013,4860,113,2023-11-30 20:00:00,2,472.56
8014,5605,111,2023-11-30 21:00:00,1,476.56
8015,9250,106,2023-11-30 22:00:00,1,269.31
8016,3174,111,2023-11-30 23:00:00,4,1906.24
8017,5939,127,2023-12-01 00:00:00,4,4767.6
8018,912,101,2023-12-01 01:00:00,4,2079.04
8019,6288,105,2023-12-01 02:00:00,3,4171.92
8020,4793,116,2023-12-01 03:00:00,2,1556.56
8021,8093,143,2023-12-01 04:00:00,2,2251.22
8022,6314,115,2023-12-01 05:00:00,3,2255.25
8023,6605,101,2023-12-01 06:00:00,3,1559.28
8024,8963,146,2023-12-01 07:00:00,4,6925.6
8025,9339,122,2023-12-01 08:00:00,1,1159.68
8026,8078,104,2023-12-01 09:00:00,4,3305.84
8027,2002,137,2023-12-01 10:00:00,2,2776.2
8028,7568,110,2023-12-01 11:00:00,1,1968.46
8029,6333,110,2023-12-01 12:00:00,1,1968.46
8030,3603,116,2023-12-01 13:00:00,1,778.28
8031,7330,107,2023-12-01 14:00:00,4,6804.48
8032,9083,116,2023-12-01 15:00:00,3,2334.84
8033,8364,110,2023-12-01 16:00:00,1,1968.46
8034,3143,138,2023-12-01 17:00:00,4,5793.92
8035,1498,122,2023-12-01 18:00:00,1,1159.68
8036,2805,114,2023-12-01 19:00:00,2,2831.04
8037,4407,109,2023-12-01 20:00:00,1,672.33
8038,9314,121,2023-12-01 21:00:00,4,6931.36
8039,6736,116,2023-12-01 22:00:00,1,778.28
8040,6807,145,2023-12-01 23:00:00,4,4330.76
8041,4783,117,2023-12-02 00:00:00,3,3481.71
8042,2219,145,2023-12-02 01:00:00,1,1082.69
8043,1,136,2023-12-02 02:00:00,3,1312.08
8044,1712,110,2023-12-02 03:00:00,4,7873.84
8045,414,113,2023-12-02 04:00:00,4,945.12
8046,4145,119,2023-12-02 05:00:00,4,6086.04
8047,5939,139,2023-12-02 06:00:00,4,640.68
8048,632,109,2023-12-02 07:00:00,2,1344.66
8049,4527,110,2023-12-02 08:00:00,1,1968.46
8050,415,129,2023-12-02 09:00:00,4,2463.52
8051,4212,102,2023-12-02 10:00:00,1,728.73
8052,4414,124,2023-12-02 11:00:00,1,1761.34
8053,9374,125,2023-12-02 12:00:00,3,2853.96
8054,1449,130,2023-12-02 13:00:00,4,5994.68
8055,6982,114,2023-12-02 14:00:00,3,4246.5599999999995
8056,2554,131,2023-12-02 15:00:00,1,1679.93
8057,7321,140,2023-12-02 16:00:00,2,831.94
8058,7550,106,2023-12-02 17:00:00,2,538.62
8059,2768,121,2023-12-02 18:00:00,4,6931.36
8060,9834,132,2023-12-02 19:00:00,1,398.62
8061,5923,130,2023-12-02 20:00:00,3,4496.01
8062,4057,137,2023-12-02 21:00:00,1,1388.1
8063,6507,139,2023-12-02 22:00:00,2,320.34
8064,9214,143,2023-12-02 23:00:00,4,4502.44
8065,2710,132,2023-12-03 00:00:00,3,1195.8600000000001
8066,3902,146,2023-12-03 01:00:00,2,3462.8
8067,4863,128,2023-12-03 02:00:00,1,1381.63
8068,5745,134,2023-12-03 03:00:00,3,3346.83
8069,2163,107,2023-12-03 04:00:00,2,3402.24
8070,4017,128,2023-12-03 05:00:00,4,5526.52
8071,5412,128,2023-12-03 06:00:00,1,1381.63
8072,2396,101,2023-12-03 07:00:00,4,2079.04
8073,3985,108,2023-12-03 08:00:00,4,1310.56
8074,5327,112,2023-12-03 09:00:00,4,4257.32
8075,5464,135,2023-12-03 10:00:00,4,3887.04
8076,6264,146,2023-12-03 11:00:00,1,1731.4
8077,4247,104,2023-12-03 12:00:00,2,1652.92
8078,8198,132,2023-12-03 13:00:00,2,797.24
8079,2739,108,2023-12-03 14:00:00,4,1310.56
8080,5011,118,2023-12-03 15:00:00,2,2628.44
8081,7580,148,2023-12-03 16:00:00,1,1419.4
8082,3097,124,2023-12-03 17:00:00,3,5284.0199999999995
8083,1770,115,2023-12-03 18:00:00,3,2255.25
8084,6140,125,2023-12-03 19:00:00,2,1902.64
8085,1303,106,2023-12-03 20:00:00,2,538.62
8086,696,142,2023-12-03 21:00:00,2,2361.06
8087,897,133,2023-12-03 22:00:00,1,1461.01
8088,3518,119,2023-12-03 23:00:00,2,3043.02
8089,8930,122,2023-12-04 00:00:00,3,3479.04
8090,2556,142,2023-12-04 01:00:00,4,4722.12
8091,9725,138,2023-12-04 02:00:00,3,4345.4400000000005
8092,2424,126,2023-12-04 03:00:00,4,2954.4
8093,629,139,2023-12-04 04:00:00,3,480.51
8094,9306,150,2023-12-04 05:00:00,4,4556.16
8095,6736,123,2023-12-04 06:00:00,3,5836.08
8096,6949,124,2023-12-04 07:00:00,3,5284.0199999999995
8097,592,123,2023-12-04 08:00:00,3,5836.08
8098,3881,130,2023-12-04 09:00:00,1,1498.67
8099,5062,114,2023-12-04 10:00:00,4,5662.08
8100,4825,142,2023-12-04 11:00:00,4,4722.12
8101,5935,129,2023-12-04 12:00:00,2,1231.76
8102,3577,108,2023-12-04 13:00:00,2,655.28
8103,5981,124,2023-12-04 14:00:00,2,3522.68
8104,6036,118,2023-12-04 15:00:00,3,3942.66
8105,7218,127,2023-12-04 16:00:00,2,2383.8
8106,2298,149,2023-12-04 17:00:00,1,1416.39
8107,460,140,2023-12-04 18:00:00,3,1247.91
8108,6309,149,2023-12-04 19:00:00,2,2832.78
8109,1049,102,2023-12-04 20:00:00,3,2186.19
8110,1549,129,2023-12-04 21:00:00,4,2463.52
8111,7909,122,2023-12-04 22:00:00,2,2319.36
8112,7090,118,2023-12-04 23:00:00,1,1314.22
8113,6811,136,2023-12-05 00:00:00,2,874.72
8114,7310,118,2023-12-05 01:00:00,3,3942.66
8115,3765,123,2023-12-05 02:00:00,4,7781.44
8116,201,121,2023-12-05 03:00:00,2,3465.68
8117,6648,149,2023-12-05 04:00:00,2,2832.78
8118,698,112,2023-12-05 05:00:00,2,2128.66
8119,9979,119,2023-12-05 06:00:00,2,3043.02
8120,3721,126,2023-12-05 07:00:00,3,2215.8
8121,1083,115,2023-12-05 08:00:00,4,3007.0
8122,3195,128,2023-12-05 09:00:00,3,4144.89
8123,9008,128,2023-12-05 10:00:00,4,5526.52
8124,9956,129,2023-12-05 11:00:00,3,1847.6399999999999
8125,9417,107,2023-12-05 12:00:00,1,1701.12
8126,1057,134,2023-12-05 13:00:00,3,3346.83
8127,9850,136,2023-12-05 14:00:00,3,1312.08
8128,8427,117,2023-12-05 15:00:00,2,2321.14
8129,4733,117,2023-12-05 16:00:00,4,4642.28
8130,6615,120,2023-12-05 17:00:00,3,925.92
8131,1873,112,2023-12-05 18:00:00,4,4257.32
8132,1562,124,2023-12-05 19:00:00,3,5284.0199999999995
8133,2965,124,2023-12-05 20:00:00,3,5284.0199999999995
8134,181,127,2023-12-05 21:00:00,1,1191.9
8135,2121,117,2023-12-05 22:00:00,4,4642.28
8136,5131,116,2023-12-05 23:00:00,4,3113.12
8137,4470,134,2023-12-06 00:00:00,4,4462.44
8138,3689,111,2023-12-06 01:00:00,1,476.56
8139,1752,148,2023-12-06 02:00:00,2,2838.8
8140,4361,114,2023-12-06 03:00:00,3,4246.5599999999995
8141,7265,117,2023-12-06 04:00:00,3,3481.71
8142,4840,101,2023-12-06 05:00:00,2,1039.52
8143,8362,147,2023-12-06 06:00:00,1,643.77
8144,8527,138,2023-12-06 07:00:00,1,1448.48
8145,2045,124,2023-12-06 08:00:00,2,3522.68
8146,2388,139,2023-12-06 09:00:00,4,640.68
8147,5140,123,2023-12-06 10:00:00,4,7781.44
8148,6230,129,2023-12-06 11:00:00,1,615.88
8149,8763,139,2023-12-06 12:00:00,1,160.17
8150,4491,120,2023-12-06 13:00:00,2,617.28
8151,7874,132,2023-12-06 14:00:00,4,1594.48
8152,4595,110,2023-12-06 15:00:00,2,3936.92
8153,2014,139,2023-12-06 16:00:00,1,160.17
8154,8707,121,2023-12-06 17:00:00,4,6931.36
8155,1485,103,2023-12-06 18:00:00,4,4915.52
8156,879,127,2023-12-06 19:00:00,4,4767.6
8157,697,145,2023-12-06 20:00:00,2,2165.38
8158,5790,146,2023-12-06 21:00:00,4,6925.6
8159,5032,115,2023-12-06 22:00:00,1,751.75
8160,2534,125,2023-12-06 23:00:00,4,3805.28
8161,1319,101,2023-12-07 00:00:00,1,519.76
8162,7748,104,2023-12-07 01:00:00,1,826.46
8163,517,140,2023-12-07 02:00:00,4,1663.88
8164,7413,124,2023-12-07 03:00:00,1,1761.34
8165,5879,108,2023-12-07 04:00:00,2,655.28
8166,2949,118,2023-12-07 05:00:00,2,2628.44
8167,4948,109,2023-12-07 06:00:00,4,2689.32
8168,2078,110,2023-12-07 07:00:00,3,5905.38
8169,9224,146,2023-12-07 08:00:00,1,1731.4
8170,4704,138,2023-12-07 09:00:00,2,2896.96
8171,7435,101,2023-12-07 10:00:00,2,1039.52
8172,8156,114,2023-12-07 11:00:00,4,5662.08
